2021526222026,1,20.70,20.90,20.90,2,51.00,48.00,37.00
2021526222027,1,20.70,20.90,20.90,2,51.00,48.00,37.00
2021526222028,1,20.70,20.90,20.90,2,52.00,49.00,37.00
2021526222029,1,20.70,20.90,20.90,2,52.00,49.00,37.00
2021526222030,1,20.70,20.90,20.90,2,52.00,49.00,38.00
2021526222031,1,20.70,20.90,20.90,2,52.00,49.00,38.00
2021526222032,1,20.70,20.80,21.00,2,53.00,50.00,39.00
2021526222033,1,20.70,20.80,21.00,2,53.00,50.00,39.00
2021526222034,1,20.70,20.80,21.00,2,54.00,50.00,40.00
2021526222035,1,20.70,20.80,21.00,2,54.00,50.00,40.00
2021526222036,1,20.70,20.80,21.00,2,54.00,51.00,40.00
2021526222037,1,20.70,20.80,21.00,2,54.00,51.00,40.00
2021526222038,1,20.70,20.80,21.00,2,54.00,52.00,41.00
2021526222039,1,20.70,20.80,21.00,2,54.00,52.00,41.00
2021526222040,1,20.70,20.80,21.10,2,55.00,52.00,41.00
2021526222041,1,20.70,20.80,21.10,2,55.00,52.00,41.00
2021526222042,1,20.70,20.80,21.10,2,55.00,51.00,40.00
2021526222043,1,20.70,20.80,21.10,2,55.00,51.00,40.00
2021526222044,1,20.80,20.80,21.10,2,54.00,51.00,40.00
2021526222045,1,20.80,20.80,21.10,2,54.00,51.00,40.00
2021526222046,1,20.80,20.80,21.10,2,54.00,51.00,39.00
2021526222047,1,20.80,20.80,21.10,2,54.00,51.00,39.00
2021526222048,1,20.80,20.90,21.10,2,53.00,50.00,39.00
2021526222049,1,20.80,20.90,21.10,2,53.00,50.00,39.00
2021526222050,1,20.80,20.90,21.20,2,53.00,50.00,38.00
2021526222051,1,20.80,20.90,21.20,2,53.00,50.00,38.00
2021526222052,1,20.80,20.90,21.20,2,52.00,49.00,38.00
2021526222053,1,20.80,20.90,21.20,2,52.00,49.00,38.00
2021526222055,1,20.80,20.90,21.20,2,52.00,49.00,38.00
2021526222056,1,20.80,20.90,21.20,2,52.00,49.00,38.00
2021526222057,1,20.80,20.90,21.20,2,52.00,49.00,37.00
2021526222058,1,20.80,20.90,21.20,2,52.00,49.00,37.00
2021526222059,1,20.90,20.90,21.30,2,51.00,48.00,37.00
202152622210,1,20.90,20.90,21.30,2,51.00,48.00,37.00
202152622211,1,20.80,20.90,21.30,2,51.00,48.00,37.00
202152622212,1,20.80,20.90,21.30,2,51.00,48.00,37.00
202152622213,1,20.90,20.80,21.30,2,51.00,47.00,37.00
202152622214,1,20.90,20.80,21.30,2,51.00,47.00,37.00
202152622215,1,20.80,20.80,21.30,2,50.00,47.00,36.00
202152622216,1,20.80,20.80,21.30,2,50.00,47.00,36.00
202152622217,1,20.80,20.80,21.30,2,50.00,47.00,36.00
202152622218,1,20.80,20.80,21.30,2,50.00,47.00,36.00
202152622219,1,20.80,20.80,21.30,2,50.00,47.00,36.00
2021526222110,1,20.80,20.80,21.30,2,50.00,47.00,36.00
2021526222111,1,20.80,20.80,21.30,2,50.00,47.00,35.00
