2021 5 28 1:53:21,1,25.10,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:23,1,25.10,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:24,1,25.10,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:25,1,25.10,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:26,1,25.10,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:27,1,25.10,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:28,1,25.10,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:29,1,25.10,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:30,1,25.10,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:31,1,25.10,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:32,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:33,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:34,1,25.10,24.70,25.90,2,68.00,70.00,48.00
2021 5 28 1:53:35,1,25.10,24.70,25.90,2,68.00,70.00,48.00
2021 5 28 1:53:36,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:37,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:38,1,25.10,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:39,1,25.10,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:40,1,25.10,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:41,1,25.10,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:42,1,25.10,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:43,1,25.10,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:44,1,25.00,24.80,26.10,2,68.00,70.00,50.00
2021 5 28 1:53:45,1,25.00,24.80,26.10,2,68.00,70.00,50.00
2021 5 28 1:53:46,1,25.00,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:47,1,25.00,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:48,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:49,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:50,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:52,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:53,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:54,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:55,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:56,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:57,1,25.10,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:58,1,25.10,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:53:59,1,25.00,24.80,26.00,2,68.00,70.00,50.00
2021 5 28 1:54:0,1,25.00,24.80,26.00,2,68.00,70.00,50.00
2021 5 28 1:54:1,1,25.00,24.80,26.00,2,68.00,70.00,50.00
2021 5 28 1:54:2,1,25.00,24.80,26.00,2,68.00,70.00,50.00
2021 5 28 1:54:3,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:4,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:5,1,24.90,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:6,1,24.90,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:7,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:8,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:9,1,25.00,24.80,26.10,2,68.00,70.00,49.00
2021 5 28 1:54:10,1,25.00,24.80,26.10,2,68.00,70.00,49.00
2021 5 28 1:54:11,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:12,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:13,1,25.00,24.80,26.00,2,68.00,71.00,49.00
2021 5 28 1:54:14,1,25.00,24.80,26.00,2,68.00,71.00,49.00
2021 5 28 1:54:15,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:16,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:17,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:19,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:20,1,24.90,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:21,1,24.90,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:22,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:23,1,25.00,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:24,1,24.90,24.80,26.10,2,68.00,70.00,49.00
2021 5 28 1:54:25,1,24.90,24.80,26.10,2,68.00,70.00,49.00
2021 5 28 1:54:26,1,24.90,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:27,1,24.90,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:28,1,24.80,24.80,26.10,2,68.00,70.00,49.00
2021 5 28 1:54:29,1,24.80,24.80,26.10,2,68.00,70.00,49.00
2021 5 28 1:54:30,1,24.90,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:31,1,24.90,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:32,1,24.90,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:33,1,24.90,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:34,1,24.80,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:35,1,24.80,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:36,1,24.90,24.80,25.90,2,68.00,70.00,48.00
2021 5 28 1:54:37,1,24.90,24.80,25.90,2,68.00,70.00,48.00
2021 5 28 1:54:38,1,24.80,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:39,1,24.80,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:40,1,24.90,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:41,1,24.90,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:42,1,24.90,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:43,1,24.90,24.80,26.00,2,68.00,70.00,49.00
2021 5 28 1:54:44,1,24.80,24.80,26.00,2,68.00,70.00,48.00
2021 5 28 1:54:45,1,24.80,24.80,26.00,2,68.00,70.00,48.00
2021 5 28 1:54:46,1,24.80,24.80,25.90,2,68.00,70.00,47.00
2021 5 28 1:54:48,1,24.80,24.80,25.90,2,68.00,70.00,47.00
2021 5 28 1:54:49,1,24.80,24.80,26.00,2,68.00,70.00,48.00
2021 5 28 1:54:50,1,24.80,24.80,26.00,2,68.00,70.00,48.00
2021 5 28 1:54:51,1,24.80,24.70,25.90,2,68.00,70.00,47.00
2021 5 28 1:54:52,1,24.80,24.70,25.90,2,68.00,70.00,47.00
2021 5 28 1:54:53,1,24.80,24.80,26.00,2,68.00,70.00,48.00
2021 5 28 1:54:54,1,24.80,24.80,26.00,2,68.00,70.00,48.00
2021 5 28 1:54:55,1,24.80,24.70,25.90,2,68.00,70.00,47.00
2021 5 28 1:54:56,1,24.80,24.70,25.90,2,68.00,70.00,47.00
2021 5 28 1:54:57,1,24.80,24.80,25.90,2,68.00,70.00,47.00
2021 5 28 1:54:58,1,24.80,24.80,25.90,2,68.00,70.00,47.00
2021 5 28 1:54:59,1,24.70,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:55:0,1,24.70,24.70,26.00,2,68.00,70.00,49.00
2021 5 28 1:55:1,1,24.80,24.70,25.90,2,68.00,70.00,48.00
2021 5 28 1:55:2,1,24.80,24.70,25.90,2,68.00,70.00,48.00
2021 5 28 1:55:3,1,24.70,24.70,25.90,2,68.00,70.00,48.00
2021 5 28 1:55:4,1,24.70,24.70,25.90,2,68.00,70.00,48.00
2021 5 28 1:55:5,1,24.80,24.70,25.90,2,68.00,70.00,48.00
2021 5 28 1:55:6,1,24.80,24.70,25.90,2,68.00,70.00,48.00
2021 5 28 1:55:7,1,24.80,24.70,25.90,2,68.00,70.00,47.00
2021 5 28 1:55:8,1,24.80,24.70,25.90,2,68.00,70.00,47.00
2021 5 28 1:55:9,1,24.70,24.70,25.80,2,68.00,70.00,47.00
2021 5 28 1:55:10,1,24.70,24.70,25.80,2,68.00,70.00,47.00
2021 5 28 1:55:11,1,24.70,24.80,25.90,2,68.00,70.00,48.00
2021 5 28 1:55:12,1,24.70,24.80,25.90,2,68.00,70.00,48.00
2021 5 28 1:55:13,1,24.80,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:14,1,24.80,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:15,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:17,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:18,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:19,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:20,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:21,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:22,1,24.70,24.80,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:23,1,24.70,24.80,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:24,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:25,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:26,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:27,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:28,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:29,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:30,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:31,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:55:32,1,24.70,24.70,25.80,2,68.00,70.00,48.00
2021 5 28 1:56:6,1,24.60,24.70,25.70,2,69.00,70.00,49.00
2021 5 28 1:56:7,1,24.60,24.70,25.70,2,69.00,70.00,49.00
2021 5 28 1:56:8,1,24.60,24.70,25.70,2,69.00,70.00,49.00
2021 5 28 1:56:9,1,24.60,24.70,25.70,2,69.00,70.00,49.00
2021 5 28 1:56:10,1,24.60,24.70,25.70,2,69.00,70.00,49.00
2021 5 28 1:56:11,1,24.60,24.70,25.70,2,69.00,70.00,49.00
2021 5 28 1:56:13,1,24.60,24.70,25.70,2,69.00,70.00,49.00
2021 5 28 1:56:14,1,24.60,24.70,25.70,2,69.00,70.00,49.00
2021 5 28 1:56:15,1,24.60,24.70,25.70,2,69.00,70.00,49.00
2021 5 28 1:56:16,1,24.60,24.60,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:17,1,24.60,24.60,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:18,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:19,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:20,1,24.60,24.80,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:21,1,24.60,24.80,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:22,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:23,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:24,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:25,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:26,1,24.60,24.70,25.70,2,69.00,70.00,49.00
2021 5 28 1:56:27,1,24.60,24.70,25.70,2,69.00,70.00,49.00
2021 5 28 1:56:28,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:29,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:30,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:31,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:32,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:33,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:34,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:35,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:36,1,24.50,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:37,1,24.50,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:38,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:39,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:40,1,24.50,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:42,1,24.50,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:43,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:44,1,24.60,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:45,1,24.50,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:46,1,24.50,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:47,1,24.50,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:48,1,24.50,24.70,25.60,2,69.00,70.00,49.00
2021 5 28 1:56:49,1,24.60,24.70,25.50,2,69.00,70.00,49.00
2021 5 28 2:13:6,1,24.10,24.30,24.60,2,71.00,71.00,53.00
2021 5 28 2:13:7,1,24.10,24.40,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:8,1,24.10,24.40,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:9,1,24.10,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:10,1,24.10,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:11,1,24.10,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:12,1,24.10,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:13,1,24.10,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:15,1,24.10,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:16,1,24.00,24.40,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:17,1,24.00,24.40,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:18,1,24.00,24.40,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:19,1,24.00,24.40,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:20,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:21,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:22,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:23,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:24,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:25,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:26,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:27,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:28,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:29,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:30,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:31,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:32,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:33,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:34,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:35,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:36,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:37,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:38,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:39,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:40,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:41,1,24.00,24.30,24.60,2,72.00,71.00,53.00
2021 5 28 2:13:42,1,24.00,24.30,24.60,2,72.00,71.00,53.00
